   194	0.26557	0.00137	  5800	0.26557	0.00005	-0.66347	 0.29916	-3.03677	-6.68483	 67.94361	-30.63593
   195	0.26694	0.00137	  5800	0.26557	0.00005	-0.66347	 0.29916	-3.03677	-6.68483	 67.94361	-30.63593
   196	0.26831	0.00137	  5800	0.26557	0.00005	-0.66347	 0.29916	-3.03677	-6.68483	 67.94361	-30.63593
   197	0.26968	0.00137	  5889	0.26968	0.00005	-0.67537	 0.27146	-2.75525	-6.80482	 69.13876	-27.78968
   198	0.27105	0.00137	  5889	0.26968	0.00005	-0.67537	 0.27146	-2.75525	-6.80482	 69.13876	-27.78968
   199	0.27242	0.00137	  5889	0.26968	0.00005	-0.67537	 0.27146	-2.75525	-6.80482	 69.13876	-27.78968
   200	0.27379	0.00137	  5978	0.27379	0.00005	-0.68609	 0.24328	-2.46906	-6.91302	 70.21608	-24.89817
   201	0.27515	0.00137	  5978	0.27379	0.00005	-0.68609	 0.24328	-2.46906	-6.91302	 70.21608	-24.89817
   202	0.27652	0.00137	  5978	0.27379	0.00005	-0.68609	 0.24328	-2.46906	-6.91302	 70.21608	-24.89817
   203	0.27789	0.00137	  6067	0.27789	0.00005	-0.69564	 0.21469	-2.17869	-7.00927	 71.17396	-21.96617
   204	0.27926	0.00137	  6067	0.27789	0.00005	-0.69564	 0.21469	-2.17869	-7.00927	 71.17396	-21.96617
   205	0.28063	0.00137	  6067	0.27789	0.00005	-0.69564	 0.21469	-2.17869	-7.00927	 71.17396	-21.96617
   206	0.28200	0.00137	  6156	0.28200	0.00005	-0.70398	 0.18573	-1.88463	-7.09339	 72.01097	-18.99847
   207	0.28337	0.00137	  6156	0.28200	0.00005	-0.70398	 0.18573	-1.88463	-7.09339	 72.01097	-18.99847
   208	0.28474	0.00137	  6156	0.28200	0.00005	-0.70398	 0.18573	-1.88463	-7.09339	 72.01097	-18.99847
   209	0.28611	0.00137	  6245	0.28611	0.00005	-0.71111	 0.15645	-1.58739	-7.16527	 72.72587	-15.99993
   210	0.28747	0.00137	  6245	0.28611	0.00005	-0.71111	 0.15645	-1.58739	-7.16527	 72.72587	-15.99993
   211	0.28884	0.00137	  6245	0.28611	0.00005	-0.71111	 0.15645	-1.58739	-7.16527	 72.72587	-15.99993
   212	0.29021	0.00137	  6334	0.29021	0.00005	-0.71702	 0.12690	-1.28746	-7.22477	 73.31759	-12.97544
   213	0.29158	0.00137	  6334	0.29021	0.00005	-0.71702	 0.12690	-1.28746	-7.22477	 73.31759	-12.97544
   214	0.29295	0.00137	  6334	0.29021	0.00005	-0.71702	 0.12690	-1.28746	-7.22477	 73.31759	-12.97544
   215	0.29432	0.00137	  6423	0.29432	0.00005	-0.72169	 0.09712	-0.98536	-7.27181	 73.78526	-9.92992
   216	0.29569	0.00137	  6423	0.29432	0.00005	-0.72169	 0.09712	-0.98536	-7.27181	 73.78526	-9.92992
   217	0.29706	0.00137	  6423	0.29432	0.00005	-0.72169	 0.09712	-0.98536	-7.27181	 73.78526	-9.92992
   218	0.29843	0.00137	  6512	0.29843	0.00005	-0.72511	 0.06718	-0.68160	-7.30631	 74.12819	-6.86832
   219	0.29979	0.00137	  6512	0.29843	0.00005	-0.72511	 0.06718	-0.68160	-7.30631	 74.12819	-6.86832
   220	0.30116	0.00137	  6512	0.29843	0.00005	-0.72511	 0.06718	-0.68160	-7.30631	 74.12819	-6.86832
   221	0.30253	0.00137	  6601	0.30253	0.00005	-0.72728	 0.03713	-0.37668	-7.32821	 74.34587	-3.79559
